1.45000E+03	2.00000E+03	vapor	3.34593E+02	4.41864E+06	5.00000E-04	2.58016E+03	1.21112E+04
1.80000E+03	2.00000E+03	vapor	4.15357E+02	5.19240E+06	5.00000E-04	2.75643E+03	1.26894E+04
2.20000E+03	2.00000E+03	vapor	5.07659E+02	6.14146E+06	5.00000E-04	2.90414E+03	1.32577E+04
2.60000E+03	2.00000E+03	vapor	5.99961E+02	7.14092E+06	5.00000E-04	3.01097E+03	1.37521E+04
3.00000E+03	2.00000E+03	vapor	6.92262E+02	8.17709E+06	5.00000E-04	3.08969E+03	1.41887E+04
3.50000E+03	2.00000E+03	vapor	8.07639E+02	9.51024E+06	5.00000E-04	3.16238E+03	1.46706E+04
4.00000E+03	2.00000E+03	vapor	9.23016E+02	1.08748E+07	5.00000E-04	3.21650E+03	1.50967E+04
4.50000E+03	2.00000E+03	vapor	1.03839E+03	1.22639E+07	5.00000E-04	3.25830E+03	1.54781E+04
5.00000E+03	2.00000E+03	vapor	1.15377E+03	1.36709E+07	5.00000E-04	3.29174E+03	1.58232E+04
2.73160E+02	5.00000E+03	liquid	1.00022E-03	1.02320E-01	5.01920E-10	4.21736E+03	3.74558E-04
2.77500E+02	5.00000E+03	liquid	1.00003E-03	1.82735E+04	4.87893E-10	4.20429E+03	6.63712E+01
2.80000E+02	5.00000E+03	liquid	1.00007E-03	2.87768E+04	4.80929E-10	4.19854E+03	1.04052E+02
2.85000E+02	5.00000E+03	liquid	1.00043E-03	4.97467E+04	4.69194E-10	4.19001E+03	1.78283E+02
2.90000E+02	5.00000E+03	liquid	1.00113E-03	7.06819E+04	4.60059E-10	4.18449E+03	2.51103E+02
2.95000E+02	5.00000E+03	liquid	1.00212E-03	9.15951E+04	4.53182E-10	4.18111E+03	3.22603E+02
3.00000E+02	5.00000E+03	liquid	1.00339E-03	1.12496E+05	4.48266E-10	4.17927E+03	3.92859E+02
